"","low","est","high","ID","type","metric"
"t[velocity] (minutes)45",25.3585084925882,56.997333071609,128.110688301146,"W032D2013Snow","OUF anisotropic","t[velocity] (minutes)45"
"speed (kilometers/day)198",26.8215907267393,33.0869789726233,39.3400922318299,"W032D2013Snow","OUF anisotropic","speed (kilometers/day)198"
"area (square kilometers)216",256.440224496508,323.550520182302,398.343186488477,"W032D2014SnowFree","OUF anisotropic","area (square kilometers)216"
"t[position] (days)178",1.55386770232461,2.07740903946334,2.77734604483236,"W032D2014SnowFree","OUF anisotropic","t[position] (days)178"
"t[velocity] (hours)146",0.810310435340604,1.12591091436797,1.56443176812855,"W032D2014SnowFree","OUF anisotropic","t[velocity] (hours)146"
"speed (kilometers/day)199",17.190959105863,19.2589259588237,21.3240806219725,"W032D2014SnowFree","OUF anisotropic","speed (kilometers/day)199"
"area (square kilometers)217",417.833545072065,529.721980463563,654.683396205292,"W032D2014Snow","OUF anisotropic","area (square kilometers)217"
"t[position] (days)179",1.20248684861554,1.63155694006491,2.21372736985754,"W032D2014Snow","OUF anisotropic","t[position] (days)179"
"t[velocity] (minutes)46",35.2683262319336,54.5239194503709,84.2925681440128,"W032D2014Snow","OUF anisotropic","t[velocity] (minutes)46"
"speed (kilometers/day)200",26.2064962989396,30.3552305218495,34.4971670540151,"W032D2014Snow","OUF anisotropic","speed (kilometers/day)200"
"area (square kilometers)218",273.323171063174,313.984725106837,357.424733124709,"W032D2015SnowFree","OUF anisotropic","area (square kilometers)218"
"t[position] (hours)20",11.4121164088597,14.0602633465366,17.3229047348732,"W032D2015SnowFree","OUF anisotropic","t[position] (hours)20"
"t[velocity] (hours)147",0.845483245880009,1.10061869493562,1.43274454880647,"W032D2015SnowFree","OUF anisotropic","t[velocity] (hours)147"
"speed (kilometers/day)201",32.9708162383424,35.4469395123925,37.9207638332654,"W032D2015SnowFree","OUF anisotropic","speed (kilometers/day)201"
"area (square kilometers)219",329.624809532338,2139.46693774691,5606.57609202643,"W033D2014Snow","OUF anisotropic","area (square kilometers)219"
"t[position] (days)180",0,4.23314764457494,9.79398334270313,"W033D2014Snow","OUF anisotropic","t[position] (days)180"
"t[velocity] (minutes)47",8.65340452540112,45.2665906379046,236.792839392268,"W033D2014Snow","OUF anisotropic","t[velocity] (minutes)47"
"speed (kilometers/day)202",30.912425975717,43.2295484568609,55.526111956466,"W033D2014Snow","OUF anisotropic","speed (kilometers/day)202"
"area (square kilometers)220",793.310020474415,1098.26939882202,1452.05639311334,"W033D2015SnowFree","OUF anisotropic","area (square kilometers)220"
"t[position] (days)181",1.42568423305471,2.11124678662267,3.1264728126186,"W033D2015SnowFree","OUF anisotropic","t[position] (days)181"
"t[velocity] (minutes)48",46.4045187565869,59.8406544871935,77.1671385762918,"W033D2015SnowFree","OUF anisotropic","t[velocity] (minutes)48"
"speed (kilometers/day)203",34.3945045167799,37.0012719770856,39.6055999728646,"W033D2015SnowFree","OUF anisotropic","speed (kilometers/day)203"
"area (square kilometers)221",545.249958028102,1275.22211595504,2309.96534691159,"BW0082012Snow","OU anisotropic","area (square kilometers)221"
"t[position] (days)182",1.48362643161579,6.18097236855587,25.7507001808019,"BW0082012Snow","OU anisotropic","t[position] (days)182"
"area (square kilometers)222",568.798910211004,687.092980354921,816.396071726178,"BW0082013SnowFree","OUF anisotropic","area (square kilometers)222"
"t[position] (days)183",0.797655402145964,1.04548159336584,1.37030572240363,"BW0082013SnowFree","OUF anisotropic","t[position] (days)183"
"t[velocity] (minutes)49",38.8742161017921,54.5927897211519,76.6670813820091,"BW0082013SnowFree","OUF anisotropic","t[velocity] (minutes)49"
"speed (kilometers/day)204",39.0685300915532,43.1291243535186,47.1847808419429,"BW0082013SnowFree","OUF anisotropic","speed (kilometers/day)204"
"area (square kilometers)223",1108.22985201918,1572.45958691767,2116.63093452107,"BW0082013Snow","OU anisotropic","area (square kilometers)223"
"t[position] (days)184",2.80424514913081,4.38792780873113,6.86598689868602,"BW0082013Snow","OU anisotropic","t[position] (days)184"
"area (square kilometers)224",610.470145450441,763.121753485666,932.551790665084,"BW0082014SnowFree","OUF anisotropic","area (square kilometers)224"
"t[position] (hours)21",14.8524764230058,20.1741240455029,27.4025199173465,"BW0082014SnowFree","OUF anisotropic","t[position] (hours)21"
"t[velocity] (minutes)50",40.8487300532786,57.3515341802408,80.5214377175806,"BW0082014SnowFree","OUF anisotropic","t[velocity] (minutes)50"
"speed (kilometers/day)205",45.0166744760657,49.3821562524204,53.7426154354283,"BW0082014SnowFree","OUF anisotropic","speed (kilometers/day)205"
"area (square kilometers)225",421.516853733575,1165.64298690446,2281.55345640478,"BW0092012Snow","OU anisotropic","area (square kilometers)225"
"t[position] (days)185",1.26337272861052,8.76746329572701,60.8438118863477,"BW0092012Snow","OU anisotropic","t[position] (days)185"
"area (square kilometers)226",644.413856813442,805.696487637577,984.720313299151,"BW0092013SnowFree","OU anisotropic","area (square kilometers)226"
"t[position] (days)186",1.32082968715554,1.72138632407986,2.24341632047236,"BW0092013SnowFree","OU anisotropic","t[position] (days)186"
"area (square kilometers)227",1090.93694764201,1544.74396609317,2076.2392938804,"BW0092013Snow","OU anisotropic","area (square kilometers)227"
"t[position] (days)187",2.77193645190766,4.33103704398523,6.76706778882432,"BW0092013Snow","OU anisotropic","t[position] (days)187"
"area (square kilometers)228",774.224029351285,945.081991569402,1132.72083684659,"BW0092014SnowFree","OUF anisotropic","area (square kilometers)228"
"t[position] (hours)22",15.5789195104819,20.9385567567429,28.1420774245839,"BW0092014SnowFree","OUF anisotropic","t[position] (hours)22"
"t[velocity] (minutes)51",33.9069472341854,52.2830209741209,80.6181182664658,"BW0092014SnowFree","OUF anisotropic","t[velocity] (minutes)51"
"speed (kilometers/day)206",49.8466861251461,56.4661967895591,63.076041833175,"BW0092014SnowFree","OUF anisotropic","speed (kilometers/day)206"
"area (square kilometers)229",792.170909958016,1939.72483539989,3592.21502545812,"BW0102012Snow","OUF isotropic","area (square kilometers)229"
"t[position] (days)188",0.850647554436368,6.41875013577422,48.4341053949194,"BW0102012Snow","OUF isotropic","t[position] (days)188"
"t[velocity] (hours)148",1.92429631181521,8.25241783638278,35.3908073970202,"BW0102012Snow","OUF isotropic","t[velocity] (hours)148"
"speed (kilometers/day)207",7.49509518184981,9.66347692666205,11.8275101712851,"BW0102012Snow","OUF isotropic","speed (kilometers/day)207"
"area (square kilometers)230",14944.2899498518,107781.696335575,290362.506474144,"BW0102013SnowFree","OUF isotropic","area (square kilometers)230"
"t[position] (months)10",0,3.22672741901375,7.51773786791636,"BW0102013SnowFree","OUF isotropic","t[position] (months)10"
"t[velocity] (hours)149",1.84248534221633,2.11992292552108,2.4391364789605,"BW0102013SnowFree","OUF isotropic","t[velocity] (hours)149"
"speed (kilometers/day)208",35.3366593460234,36.8870972106736,38.4366497469291,"BW0102013SnowFree","OUF isotropic","speed (kilometers/day)208"
"area (square kilometers)231",2867.88708302188,4720.55778229475,7027.39267488535,"BW0102013Snow","OUF anisotropic","area (square kilometers)231"
"t[position] (days)189",3.72406722916951,7.66924370403228,15.7938338306947,"BW0102013Snow","OUF anisotropic","t[position] (days)189"
"t[velocity] (hours)150",3.25236194909426,6.9175640313358,14.7132123904466,"BW0102013Snow","OUF anisotropic","t[velocity] (hours)150"
"speed (kilometers/day)209",12.9578434542619,15.7477333277171,18.5322968278272,"BW0102013Snow","OUF anisotropic","speed (kilometers/day)209"
"area (square kilometers)232",1185.30200162223,1566.81125264425,2000.73363441807,"BW0102014SnowFree","OUF anisotropic","area (square kilometers)232"
"t[position] (days)190",1.09804517678236,1.56003383588586,2.21639839650343,"BW0102014SnowFree","OUF anisotropic","t[position] (days)190"
"t[velocity] (hours)151",1.2111888094602,1.50065726093511,1.85930731625642,"BW0102014SnowFree","OUF anisotropic","t[velocity] (hours)151"
"speed (kilometers/day)210",39.9882764086773,42.253925043157,44.5179360343788,"BW0102014SnowFree","OUF anisotropic","speed (kilometers/day)210"
"area (square kilometers)233",590.687459980656,981.543821240248,1470.03587497578,"BW0122012Snow","OUf isotropic","area (square kilometers)233"
"t (days)1",0.885350459661425,1.14134315141696,1.47135428131427,"BW0122012Snow","OUf isotropic","t (days)1"
"speed (kilometers/day)211",7.66803933872838,8.94771564928716,10.2252287004751,"BW0122012Snow","OUf isotropic","speed (kilometers/day)211"
"area (square kilometers)234",791.357883452167,941.307868468529,1104.0748856553,"BW0122013SnowFree","OUF anisotropic","area (square kilometers)234"
"t[position] (hours)23",18.1090464756416,23.1523144183674,29.6001042157552,"BW0122013SnowFree","OUF anisotropic","t[position] (hours)23"
"t[velocity] (minutes)52",42.4970082691506,57.7685169281221,78.5279172345238,"BW0122013SnowFree","OUF anisotropic","t[velocity] (minutes)52"
"speed (kilometers/day)212",46.6400917363054,51.0189757291802,55.3929524975817,"BW0122013SnowFree","OUF anisotropic","speed (kilometers/day)212"
"area (square kilometers)235",1676.81212055644,2758.20594824426,4104.33959830718,"BW0122013Snow","OU isotropic","area (square kilometers)235"
"t[position] (days)191",4.56658160928326,8.57701772522277,16.1094751726843,"BW0122013Snow","OU isotropic","t[position] (days)191"
"area (square kilometers)236",865.064119006966,1045.25097276673,1242.23047611587,"BW0122014SnowFree","OUF anisotropic","area (square kilometers)236"
"t[position] (days)192",0.926779657481364,1.1953077788924,1.54164010263616,"BW0122014SnowFree","OUF anisotropic","t[position] (days)192"
"t[velocity] (minutes)53",26.6270381890204,42.0026433899399,66.2567890284521,"BW0122014SnowFree","OUF anisotropic","t[velocity] (minutes)53"
"speed (kilometers/day)213",48.941355876005,56.6494110184314,64.3448761508271,"BW0122014SnowFree","OUF anisotropic","speed (kilometers/day)213"
"area (square kilometers)237",433.973766431307,555.956522752525,692.817835990701,"BW0132013SnowFree","OUF anisotropic","area (square kilometers)237"
"t[position] (hours)24",11.9697498226309,16.7994936965208,23.5780189762908,"BW0132013SnowFree","OUF anisotropic","t[position] (hours)24"
"t[velocity] (hours)152",0.934122187912828,1.25181155329463,1.67754517046987,"BW0132013SnowFree","OUF anisotropic","t[velocity] (hours)152"
"speed (kilometers/day)214",38.1884888882257,41.0363547857148,43.8815926548208,"BW0132013SnowFree","OUF anisotropic","speed (kilometers/day)214"
"area (square kilometers)238",595.349574874718,753.207775940031,929.348786920417,"BW0142013SnowFree","OUF anisotropic","area (square kilometers)238"
"t[position] (days)193",1.42722544080281,1.92538443665059,2.59742092798673,"BW0142013SnowFree","OUF anisotropic","t[position] (days)193"
"t[velocity] (minutes)54",31.9733605937656,47.1953259345827,69.6642063488881,"BW0142013SnowFree","OUF anisotropic","t[velocity] (minutes)54"
"speed (kilometers/day)215",31.6948175466053,35.8369038117353,39.9730095972954,"BW0142013SnowFree","OUF anisotropic","speed (kilometers/day)215"
"area (square kilometers)239",1099.51208366921,1558.78989707666,2096.96840965256,"BW0142013Snow","OU anisotropic","area (square kilometers)239"
"t[position] (days)194",2.80317520110037,4.37976416776698,6.84307358231681,"BW0142013Snow","OU anisotropic","t[position] (days)194"
"area (square kilometers)240",1102.41081997884,1405.22531390859,1744.22906936497,"BW0142014SnowFree","OUF isotropic","area (square kilometers)240"
"t[position] (days)195",1.64713556118266,2.2213389293018,2.99571374397914,"BW0142014SnowFree","OUF isotropic","t[position] (days)195"
"t[velocity] (minutes)55",34.5247268753964,48.5929435209141,68.3937100660881,"BW0142014SnowFree","OUF isotropic","t[velocity] (minutes)55"
"speed (kilometers/day)216",39.9947170063173,44.6307084219616,49.260567479434,"BW0142014SnowFree","OUF isotropic","speed (kilometers/day)216"
"area (square kilometers)241",2794.54985014322,4383.87633577386,6325.27515336678,"BW0142014Snow","OUF anisotropic","area (square kilometers)241"
"t[position] (days)196",3.38632058372822,6.49601221834605,12.4613643916851,"BW0142014Snow","OUF anisotropic","t[position] (days)196"
"t[velocity] (hours)153",2.11623322178845,5.60491759621686,14.844820002321,"BW0142014Snow","OUF anisotropic","t[velocity] (hours)153"
"speed (kilometers/day)217",13.8931312499383,17.7408225041337,21.5807852359114,"BW0142014Snow","OUF anisotropic","speed (kilometers/day)217"
"area (square kilometers)242",4791.75245502207,10580.446808896,18622.6980919633,"BW0152013SnowFree","OUF isotropic","area (square kilometers)242"
"t[position] (days)197",5.57390651751456,17.1390617126625,52.7004598063186,"BW0152013SnowFree","OUF isotropic","t[position] (days)197"
"t[velocity] (hours)154",1.224582619614,1.46883143831701,1.76179684378376,"BW0152013SnowFree","OUF isotropic","t[velocity] (hours)154"
"speed (kilometers/day)218",31.0316159571701,32.7379660174049,34.443115837466,"BW0152013SnowFree","OUF isotropic","speed (kilometers/day)218"
"area (square kilometers)243",440.463362893195,561.803814976509,697.683056669659,"BW0162013SnowFree","OUF anisotropic","area (square kilometers)243"
"t[position] (hours)25",13.4857094856437,19.5305274744567,28.2848673135495,"BW0162013SnowFree","OUF anisotropic","t[position] (hours)25"
"t[velocity] (hours)155",1.11622691276776,1.47657983859667,1.95326594871646,"BW0162013SnowFree","OUF anisotropic","t[velocity] (hours)155"
"speed (kilometers/day)219",32.7053027294277,34.842554012597,36.9780490158342,"BW0162013SnowFree","OUF anisotropic","speed (kilometers/day)219"
"area (square kilometers)244",860.738978603615,1040.74874402866,1237.59627810821,"BW0172013SnowFree","OUF isotropic","area (square kilometers)244"
"t[position] (days)198",0.886091391376995,1.15070923414871,1.49435120851067,"BW0172013SnowFree","OUF isotropic","t[position] (days)198"
"t[velocity] (hours)156",0.972718090381996,1.2440426648043,1.59104900706187,"BW0172013SnowFree","OUF isotropic","t[velocity] (hours)156"
"speed (kilometers/day)220",40.2259626412927,43.0577866624134,45.887125554385,"BW0172013SnowFree","OUF isotropic","speed (kilometers/day)220"
"area (square kilometers)245",879.187410628537,1215.69418866122,1605.88048219797,"BW0172013Snow","OU anisotropic","area (square kilometers)245"
"t[position] (days)199",1.2070915257824,1.95594832008605,3.1693817321497,"BW0172013Snow","OU anisotropic","t[position] (days)199"
"area (square kilometers)246",908.203637366774,1110.91269718313,1333.73618014724,"BW0182013SnowFree","OUF isotropic","area (square kilometers)246"
"t[position] (days)200",0.946781965684736,1.2417090189443,1.62850724201587,"BW0182013SnowFree","OUF isotropic","t[position] (days)200"
"t[velocity] (hours)157",0.974832654061243,1.23849975986315,1.57348202154575,"BW0182013SnowFree","OUF isotropic","t[velocity] (hours)157"
"speed (kilometers/day)221",40.1913888089156,42.9201542990293,45.6466002162127,"BW0182013SnowFree","OUF isotropic","speed (kilometers/day)221"
"area (square kilometers)247",320.126981450814,388.723101041186,463.878855218129,"BW0192013SnowFree","OUF anisotropic","area (square kilometers)247"
"t[position] (days)201",1.03435954502722,1.33320789717474,1.7183998597338,"BW0192013SnowFree","OUF anisotropic","t[position] (days)201"
"t[velocity] (minutes)56",22.6931728025054,37.692743694253,62.6066235675866,"BW0192013SnowFree","OUF anisotropic","t[velocity] (minutes)56"
"speed (kilometers/day)222",29.4758736214764,34.796337333025,40.107411549141,"BW0192013SnowFree","OUF anisotropic","speed (kilometers/day)222"
"area (square kilometers)248",1476.0986172987,2026.63665613041,2663.07577292529,"BW0192013Snow","OU anisotropic","area (square kilometers)248"
"t[position] (days)202",2.30051482608941,3.49620218860238,5.31334534555746,"BW0192013Snow","OU anisotropic","t[position] (days)202"
"area (square kilometers)249",504.113532726372,741.883188278729,1024.86363355408,"BW0192014SnowFree","OUF anisotropic","area (square kilometers)249"
"t[position] (days)203",0.931564080915635,1.50507653687232,2.43166887630215,"BW0192014SnowFree","OUF anisotropic","t[position] (days)203"
"t[velocity] (hours)158",0.835898909142582,1.13275880649831,1.53504508698982,"BW0192014SnowFree","OUF anisotropic","t[velocity] (hours)158"
"speed (kilometers/day)223",34.1708966358578,37.4354435924633,40.6962798396493,"BW0192014SnowFree","OUF anisotropic","speed (kilometers/day)223"
"area (square kilometers)250",381.433604258095,449.589537839547,523.265153711534,"BW0212013SnowFree","OUF anisotropic","area (square kilometers)250"
"t[position] (hours)26",13.0853249020741,16.9252795130365,21.8920881780327,"BW0212013SnowFree","OUF anisotropic","t[position] (hours)26"
"t[velocity] (minutes)57",36.8215059634018,53.744996883498,78.4466744211443,"BW0212013SnowFree","OUF anisotropic","t[velocity] (minutes)57"
"speed (kilometers/day)224",39.8703286807218,44.4289532545774,48.9816099521355,"BW0212013SnowFree","OUF anisotropic","speed (kilometers/day)224"
"area (square kilometers)251",768.124372088658,983.226939304568,1224.47962456186,"BW0212013Snow","OUF anisotropic","area (square kilometers)251"
"t[position] (days)204",1.19981895517623,2.06338158296586,3.54848832697209,"BW0212013Snow","OUF anisotropic","t[position] (days)204"
"t[velocity] (hours)159",0,4.44331324797794,9.5208838496837,"BW0212013Snow","OUF anisotropic","t[velocity] (hours)159"
"speed (kilometers/day)225",9.97099101452863,17.1118327562981,24.2652537603806,"BW0212013Snow","OUF anisotropic","speed (kilometers/day)225"
"area (square kilometers)252",672.040027262188,984.375843842082,1355.3794977254,"BW0212014SnowFree","OUF anisotropic","area (square kilometers)252"
"t[position] (days)205",1.07961696292633,1.72889233019178,2.76863813004015,"BW0212014SnowFree","OUF anisotropic","t[position] (days)205"
"t[velocity] (minutes)58",39.5083133665577,55.0476837289572,76.6989837254933,"BW0212014SnowFree","OUF anisotropic","t[velocity] (minutes)58"
"speed (kilometers/day)226",36.3728043462815,39.9529002859236,43.5288275371602,"BW0212014SnowFree","OUF anisotropic","speed (kilometers/day)226"
"area (square kilometers)253",1005.49801132233,1727.13710807832,2640.78445946797,"BW0242013Snow","OUF anisotropic","area (square kilometers)253"
"t[position] (days)206",0.887830242134945,1.97409265021134,4.38939969227374,"BW0242013Snow","OUF anisotropic","t[position] (days)206"
"t[velocity] (hours)160",1.68671165824645,2.72319820483883,4.39660710624783,"BW0242013Snow","OUF anisotropic","t[velocity] (hours)160"
"speed (kilometers/day)227",25.9712715795282,28.920284916917,31.8654577749349,"BW0242013Snow","OUF anisotropic","speed (kilometers/day)227"
"area (square kilometers)254",688.36765167545,846.321578082016,1020.34589969656,"BW0242014SnowFree","OUF anisotropic","area (square kilometers)254"
"t[position] (days)207",1.32776808592094,1.70691341816539,2.19432402993193,"BW0242014SnowFree","OUF anisotropic","t[position] (days)207"
"t[velocity] (minutes)59",27.1393114729563,45.4034739760217,75.9590180150845,"BW0242014SnowFree","OUF anisotropic","t[velocity] (minutes)59"
"speed (kilometers/day)228",34.2290064127387,41.0133124812233,47.7850922881316,"BW0242014SnowFree","OUF anisotropic","speed (kilometers/day)228"
"area (square kilometers)255",1549.37565348619,2792.95115574048,4396.87254536628,"BW0242014Snow","OUF anisotropic","area (square kilometers)255"
"t[position] (days)208",3.31482811223144,7.03767901939349,14.9416272286499,"BW0242014Snow","OUF anisotropic","t[position] (days)208"
"t[velocity] (hours)161",0.904964954846829,1.31333103340444,1.90597259492232,"BW0242014Snow","OUF anisotropic","t[velocity] (hours)161"
"speed (kilometers/day)229",24.898624981639,28.0082220115255,31.1134726671579,"BW0242014Snow","OUF anisotropic","speed (kilometers/day)229"
"area (square kilometers)256",1201.62076264681,1911.61702258544,2783.78138467439,"BW0242015Snow","OUF isotropic","area (square kilometers)256"
"t[position] (days)209",1.48712549127245,2.64675803095052,4.71065025481274,"BW0242015Snow","OUF isotropic","t[position] (days)209"
"t[velocity] (hours)162",0.882131442406518,1.1310391287572,1.45018015375346,"BW0242015Snow","OUF isotropic","t[velocity] (hours)162"
"speed (kilometers/day)230",37.7550959701079,40.3537315339372,42.9501313499019,"BW0242015Snow","OUF isotropic","speed (kilometers/day)230"
"area (square kilometers)257",855.497681011402,1018.15774875729,1194.76502042212,"BW0242016SnowFree","OUF anisotropic","area (square kilometers)257"
"t[position] (days)210",0.976138764170012,1.20511665279166,1.48780706201197,"BW0242016SnowFree","OUF anisotropic","t[position] (days)210"
"t[velocity] (hours)163",0.996211683190207,1.16929182400458,1.37244261712088,"BW0242016SnowFree","OUF anisotropic","t[velocity] (hours)163"
"speed (kilometers/day)231",41.6858924297631,43.561215220239,45.435441887911,"BW0242016SnowFree","OUF anisotropic","speed (kilometers/day)231"
"area (square kilometers)258",663.103422164947,2056.08096983083,4223.10607679903,"BW0242016Snow","OUF anisotropic","area (square kilometers)258"
"t[position] (days)211",0.209537464645071,2.8544945392975,38.886311279375,"BW0242016Snow","OUF anisotropic","t[position] (days)211"
"t[velocity] (hours)164",0.978092008437072,1.53866188204788,2.42050887528486,"BW0242016Snow","OUF anisotropic","t[velocity] (hours)164"
"speed (kilometers/day)232",31.5666426973218,35.0088322821753,38.4466761481542,"BW0242016Snow","OUF anisotropic","speed (kilometers/day)232"
"area (square kilometers)259",945.336773181107,1684.29398340275,2633.13686902578,"BW0252013Snow","OUF anisotropic","area (square kilometers)259"
"t[position] (days)212",0.997291906184169,2.30085706130342,5.30831864143514,"BW0252013Snow","OUF anisotropic","t[position] (days)212"
"t[velocity] (hours)165",1.19486539740842,2.12041178046315,3.76288921620691,"BW0252013Snow","OUF anisotropic","t[velocity] (hours)165"
"speed (kilometers/day)233",26.1626233174006,30.0262736876252,33.8838639494087,"BW0252013Snow","OUF anisotropic","speed (kilometers/day)233"
"area (square kilometers)260",915.22531385588,1146.62325254477,1403.70736409108,"BW0252014SnowFree","OUF anisotropic","area (square kilometers)260"
"t[position] (days)213",0.944409939655758,1.26776585040857,1.70183538310493,"BW0252014SnowFree","OUF anisotropic","t[position] (days)213"
"t[velocity] (hours)166",1.32055707584445,1.7471050128524,2.31143051805019,"BW0252014SnowFree","OUF anisotropic","t[velocity] (hours)166"
"speed (kilometers/day)234",36.0879911628165,39.2009529132245,42.3106622803712,"BW0252014SnowFree","OUF anisotropic","speed (kilometers/day)234"
"area (square kilometers)261",582.726512759341,1715.75810587654,3449.69115073567,"BW0272013Snow","OUF isotropic","area (square kilometers)261"
"t[position] (days)214",0.428641946247247,4.61044548039861,49.5896580206994,"BW0272013Snow","OUF isotropic","t[position] (days)214"
"t[velocity] (hours)167",1.02734965797726,2.0643699087636,4.14817203385196,"BW0272013Snow","OUF isotropic","t[velocity] (hours)167"
"speed (kilometers/day)235",18.1431282264459,21.4408508020812,24.7327326111535,"BW0272013Snow","OUF isotropic","speed (kilometers/day)235"
"area (square kilometers)262",13157.823005238,47779.1525710954,104313.979701528,"BW0272014SnowFree","OUF anisotropic","area (square kilometers)262"
"t[position] (months)11",0.0344992314618162,1.58624809234994,72.9344656059577,"BW0272014SnowFree","OUF anisotropic","t[position] (months)11"
"t[velocity] (hours)168",2.39190395291818,2.76966479278339,3.20708657846607,"BW0272014SnowFree","OUF anisotropic","t[velocity] (hours)168"
"speed (kilometers/day)236",30.5201713240772,31.8874121930196,33.2538570435902,"BW0272014SnowFree","OUF anisotropic","speed (kilometers/day)236"
"area (square kilometers)263",1948.70833815296,3580.823450397,5701.23469650097,"BW0272014Snow","OUF anisotropic","area (square kilometers)263"
"t[position] (days)215",1.87230876229488,4.33532151942507,10.0384151670332,"BW0272014Snow","OUF anisotropic","t[position] (days)215"
"t[velocity] (hours)169",2.61219308734602,3.47472030756553,4.62204776296804,"BW0272014Snow","OUF anisotropic","t[velocity] (hours)169"
"speed (kilometers/day)237",23.3127899597146,24.9891539023994,26.6640191389414,"BW0272014Snow","OUF anisotropic","speed (kilometers/day)237"
"area (square kilometers)264",576.534353270206,1905.75552368939,4015.2127576264,"BW0282013Snow","OUF isotropic","area (square kilometers)264"
"t[position] (days)216",0.131384221448908,5.46089745010121,226.978556722041,"BW0282013Snow","OUF isotropic","t[position] (days)216"
"t[velocity] (hours)170",0.467651766974198,1.55407342102538,5.1644072972588,"BW0282013Snow","OUF isotropic","t[velocity] (hours)170"
"speed (kilometers/day)238",18.2223312218153,23.9301272006362,29.6266321617325,"BW0282013Snow","OUF isotropic","speed (kilometers/day)238"
"area (square kilometers)265",19255.1545083691,304946.046552522,973865.456033664,"BW0282014SnowFree","OUF anisotropic","area (square kilometers)265"
"t[position] (years)1",0,1.38032402287571,3.6577999386165,"BW0282014SnowFree","OUF anisotropic","t[position] (years)1"
"t[velocity] (hours)171",1.28233933295139,1.62632350379375,2.06258052843509,"BW0282014SnowFree","OUF anisotropic","t[velocity] (hours)171"
"speed (kilometers/day)239",29.0538857392932,31.2995996138102,33.5431759816938,"BW0282014SnowFree","OUF anisotropic","speed (kilometers/day)239"
"area (square kilometers)266",724.040665057169,1510.35587927091,2580.85591957459,"BW0292013Snow","OUF anisotropic","area (square kilometers)266"
"t[position] (days)217",0.641172810821761,2.27118118852812,8.04504480549151,"BW0292013Snow","OUF anisotropic","t[position] (days)217"
"t[velocity] (hours)172",1.65794816970697,3.04220284248205,5.58219991668474,"BW0292013Snow","OUF anisotropic","t[velocity] (hours)172"
"speed (kilometers/day)240",21.1790880596156,24.031486894643,26.8796797547256,"BW0292013Snow","OUF anisotropic","speed (kilometers/day)240"
"area (square kilometers)267",1614.5683751711,3098.70390160329,5058.54047998915,"BW0292014SnowFree","OUF anisotropic","area (square kilometers)267"
"t[position] (days)218",1.88191289973962,4.65412189725621,11.510017619581,"BW0292014SnowFree","OUF anisotropic","t[position] (days)218"
"t[velocity] (hours)173",1.01493500074086,1.54301035696427,2.34584575363058,"BW0292014SnowFree","OUF anisotropic","t[velocity] (hours)173"
"speed (kilometers/day)241",29.4779319281122,33.343633250423,37.2037395353234,"BW0292014SnowFree","OUF anisotropic","speed (kilometers/day)241"
"area (square kilometers)268",495.322505453583,841.22144416505,1277.22931773544,"BW0302013Snow","OUF anisotropic","area (square kilometers)268"
"t[position] (days)219",0.595028755101983,1.39981562502042,3.29309090905276,"BW0302013Snow","OUF anisotropic","t[position] (days)219"
"t[velocity] (hours)174",0,1.18821446435687,2.43339072824677,"BW0302013Snow","OUF anisotropic","t[velocity] (hours)174"
"speed (kilometers/day)242",22.5729429748972,37.0259756835699,51.4888368002814,"BW0302013Snow","OUF anisotropic","speed (kilometers/day)242"
"area (square kilometers)269",930.136423850016,1183.56296216228,1467.05893612385,"BW0302014SnowFree","OUF anisotropic","area (square kilometers)269"
"t[position] (days)220",1.69066479836974,2.25578371532222,3.00979837944204,"BW0302014SnowFree","OUF anisotropic","t[position] (days)220"
"t[velocity] (hours)175",1.06404187083441,1.36852796448385,1.76014576203249,"BW0302014SnowFree","OUF anisotropic","t[velocity] (hours)175"
"speed (kilometers/day)243",29.3538095926317,31.7976551579336,34.2390224880327,"BW0302014SnowFree","OUF anisotropic","speed (kilometers/day)243"
"area (square kilometers)270",1006.98459710924,2109.91794406047,3613.86613354616,"BW0302014Snow","OUF anisotropic","area (square kilometers)270"
"t[position] (days)221",1.56768121696211,4.71085245470986,14.156022672167,"BW0302014Snow","OUF anisotropic","t[position] (days)221"
"t[velocity] (minutes)60",9.14429094845022,59.0336695114702,381.1092796189,"BW0302014Snow","OUF anisotropic","t[velocity] (minutes)60"
"speed (kilometers/day)244",22.9988453341962,34.6290803129113,46.2492641717401,"BW0302014Snow","OUF anisotropic","speed (kilometers/day)244"
"area (square kilometers)271",487.649972205043,877.037258874851,1378.817052182,"BW0312013Snow","OU anisotropic","area (square kilometers)271"
"t[position] (days)222",0.775132940916124,1.72826177955713,3.85338903949532,"BW0312013Snow","OU anisotropic","t[position] (days)222"
"area (square kilometers)272",1444.36276068972,2513.48713944263,3873.91034748932,"BW0312014SnowFree","OUF anisotropic","area (square kilometers)272"
"t[position] (days)223",3.12179427707151,6.28513085165005,12.6538991093994,"BW0312014SnowFree","OUF anisotropic","t[position] (days)223"
"t[velocity] (hours)176",0.987030869937867,1.3491995699759,1.84425790019895,"BW0312014SnowFree","OUF anisotropic","t[velocity] (hours)176"
"speed (kilometers/day)245",25.1460439317607,27.7582789455172,30.3673386917021,"BW0312014SnowFree","OUF anisotropic","speed (kilometers/day)245"
